timestamp,voltage,current,power_factor
2024-02-19T00:00:00+00:00,229.9255,4.662,0.9123
2024-02-19T00:30:00+00:00,230.3951,1.41,0.9071
2024-02-19T01:00:00+00:00,227.6296,5.5315,0.9165
2024-02-19T01:30:00+00:00,225.6271,4.0608,0.9136
2024-02-19T02:00:00+00:00,230.3002,3.0272,0.8992
2024-02-19T02:30:00+00:00,230.648,3.8022,0.9097
2024-02-19T03:00:00+00:00,232.4185,0.7201,0.9436
2024-02-19T03:30:00+00:00,233.1427,4.1534,0.9152
2024-02-19T04:00:00+00:00,233.14,1.8484,0.9441
2024-02-19T04:30:00+00:00,228.004,1.4283,0.9185
2024-02-19T05:00:00+00:00,229.2955,1.1328,0.9338
2024-02-19T05:30:00+00:00,230.9607,5.3891,0.9006
2024-02-19T06:00:00+00:00,235.0638,2.4572,0.9353
2024-02-19T06:30:00+00:00,232.9602,6.0256,0.8985
2024-02-19T07:00:00+00:00,232.2388,2.7916,0.8814
2024-02-19T07:30:00+00:00,229.2244,0.8854,0.8913
2024-02-19T08:00:00+00:00,228.2336,1.8779,0.8815
2024-02-19T08:30:00+00:00,231.5778,5.3022,0.9463
2024-02-19T09:00:00+00:00,227.7987,3.2255,0.95
2024-02-19T09:30:00+00:00,229.5231,2.6478,0.9334
2024-02-19T10:00:00+00:00,229.7704,3.9392,0.8876
2024-02-19T10:30:00+00:00,233.1858,4.1717,0.9429
2024-02-19T11:00:00+00:00,229.2906,5.2522,0.9321
2024-02-19T11:30:00+00:00,225.1215,6.0628,0.9033
2024-02-19T12:00:00+00:00,231.0089,2.9804,0.9152
2024-02-19T12:30:00+00:00,228.602,1.4544,0.9263
2024-02-19T13:00:00+00:00,230.0853,3.0177,0.8817
2024-02-19T13:30:00+00:00,229.8266,3.9786,0.9151
2024-02-19T14:00:00+00:00,229.4526,2.0065,0.9313
2024-02-19T14:30:00+00:00,231.5807,2.0835,0.8932
2024-02-19T15:00:00+00:00,226.9343,4.1818,0.9111
2024-02-19T15:30:00+00:00,228.966,3.4938,0.9173
2024-02-19T16:00:00+00:00,231.3681,3.5307,0.9315
2024-02-19T16:30:00+00:00,228.7718,2.2936,0.9475
2024-02-19T17:00:00+00:00,226.7824,3.16,0.9394
2024-02-19T17:30:00+00:00,231.3371,2.0685,0.9235
2024-02-19T18:00:00+00:00,232.2462,4.8944,0.9209
2024-02-19T18:30:00+00:00,229.91,5.1648,0.9222
2024-02-19T19:00:00+00:00,226.0783,0.6485,0.9182
2024-02-19T19:30:00+00:00,231.4119,2.1513,0.8842
2024-02-19T20:00:00+00:00,226.6802,1.1928,0.9289
2024-02-19T20:30:00+00:00,230.6176,2.4863,0.9301
2024-02-19T21:00:00+00:00,228.2251,3.455,0.9159
2024-02-19T21:30:00+00:00,227.6803,1.2453,0.9409
2024-02-19T22:00:00+00:00,229.1162,2.0843,0.9271
2024-02-19T22:30:00+00:00,229.6334,1.9978,0.9054
2024-02-19T23:00:00+00:00,228.7116,4.0633,0.8814
2024-02-19T23:30:00+00:00,231.1774,3.7825,0.8841
2024-02-20T00:00:00+00:00,229.1079,2.4579,0.9046
2024-02-20T00:30:00+00:00,231.9604,3.8225,0.9123
2024-02-20T01:00:00+00:00,230.5623,2.7617,0.8917
2024-02-20T01:30:00+00:00,228.6049,3.2294,0.8933
2024-02-20T02:00:00+00:00,228.2681,6.3935,0.8961
2024-02-20T02:30:00+00:00,226.705,5.6484,0.9346
2024-02-20T03:00:00+00:00,230.5815,1.471,0.934
2024-02-20T03:30:00+00:00,229.2908,4.9373,0.9068
2024-02-20T04:00:00+00:00,225.2556,5.0784,0.8921
2024-02-20T04:30:00+00:00,228.9286,1.807,0.8878
2024-02-20T05:00:00+00:00,228.1979,5.0588,0.8861
2024-02-20T05:30:00+00:00,233.1514,5.9683,0.9074
2024-02-20T06:00:00+00:00,226.5944,1.8779,0.8832
2024-02-20T06:30:00+00:00,227.1173,2.1649,0.9034
2024-02-20T07:00:00+00:00,232.2199,4.9514,0.9473
2024-02-20T07:30:00+00:00,232.7135,3.945,0.9155
2024-02-20T08:00:00+00:00,228.51,4.3586,0.9376
2024-02-20T08:30:00+00:00,228.7358,4.2464,0.889
2024-02-20T09:00:00+00:00,231.2325,4.2355,0.8988
2024-02-20T09:30:00+00:00,225.3458,1.4437,0.9463
2024-02-20T10:00:00+00:00,226.2776,5.3563,0.9068
2024-02-20T10:30:00+00:00,229.4385,5.3686,0.9254
2024-02-20T11:00:00+00:00,233.0998,3.0469,0.9483
2024-02-20T11:30:00+00:00,229.1285,3.4946,0.9186
2024-02-20T12:00:00+00:00,230.2019,1.1549,0.9014
2024-02-20T12:30:00+00:00,232.2676,4.325,0.9172
2024-02-20T13:00:00+00:00,234.2138,4.5443,0.8838
2024-02-20T13:30:00+00:00,228.8463,3.5892,0.8879
2024-02-20T14:00:00+00:00,229.9663,5.5549,0.8805
2024-02-20T14:30:00+00:00,233.6441,2.902,0.9419
2024-02-20T15:00:00+00:00,226.9556,4.4594,0.927
2024-02-20T15:30:00+00:00,232.0552,1.9617,0.9009
2024-02-20T16:00:00+00:00,227.9634,3.6355,0.8955
2024-02-20T16:30:00+00:00,230.2049,3.2393,0.9278
2024-02-20T17:00:00+00:00,229.5148,3.8068,0.9444
2024-02-20T17:30:00+00:00,228.084,3.0504,0.9009
2024-02-20T18:00:00+00:00,228.0338,3.4313,0.9025
2024-02-20T18:30:00+00:00,230.5528,4.7322,0.9398
2024-02-20T19:00:00+00:00,231.9911,2.7642,0.9425
2024-02-20T19:30:00+00:00,229.7405,0.9889,0.944
2024-02-20T20:00:00+00:00,230.1402,6.4329,0.9005
2024-02-20T20:30:00+00:00,231.1423,5.8947,0.8884
2024-02-20T21:00:00+00:00,228.0568,1.5369,0.9108
2024-02-20T21:30:00+00:00,231.4794,4.6999,0.9007
2024-02-20T22:00:00+00:00,231.6387,2.6692,0.9419
2024-02-20T22:30:00+00:00,235.2073,4.0361,0.8826
2024-02-20T23:00:00+00:00,229.2478,4.002,0.9244
2024-02-20T23:30:00+00:00,229.0838,3.1087,0.9434
2024-02-21T00:00:00+00:00,231.5379,2.2258,0.9484
2024-02-21T00:30:00+00:00,231.6382,2.4247,0.9255
2024-02-21T01:00:00+00:00,228.9298,2.0519,0.9465
2024-02-21T01:30:00+00:00,229.1937,2.3298,0.8853
2024-02-21T02:00:00+00:00,231.0823,3.4786,0.9051
2024-02-21T02:30:00+00:00,228.3448,2.5433,0.8806
2024-02-21T03:00:00+00:00,229.1789,4.4953,0.9487
2024-02-21T03:30:00+00:00,230.1792,5.7381,0.9432
2024-02-21T04:00:00+00:00,231.9919,2.7206,0.882
2024-02-21T04:30:00+00:00,228.7908,4.1155,0.8813
2024-02-21T05:00:00+00:00,226.3152,4.4717,0.9057
2024-02-21T05:30:00+00:00,226.1668,4.467,0.8981
2024-02-21T06:00:00+00:00,227.4812,3.6286,0.9393
2024-02-21T06:30:00+00:00,227.3737,4.9227,0.8912
2024-02-21T07:00:00+00:00,229.6908,4.2392,0.9353
2024-02-21T07:30:00+00:00,227.6222,1.6135,0.9188
2024-02-21T08:00:00+00:00,228.5945,5.0179,0.9064
2024-02-21T08:30:00+00:00,228.4518,5.1422,0.8902
2024-02-21T09:00:00+00:00,229.119,2.2772,0.9498
2024-02-21T09:30:00+00:00,232.645,3.5506,0.9233
2024-02-21T10:00:00+00:00,231.3239,4.6411,0.9108
2024-02-21T10:30:00+00:00,230.0323,3.264,0.906
2024-02-21T11:00:00+00:00,229.0779,5.1254,0.9434
2024-02-21T11:30:00+00:00,229.1335,7.1597,0.9375
2024-02-21T12:00:00+00:00,230.6555,2.2585,0.9368
2024-02-21T12:30:00+00:00,231.1683,1.3573,0.9231
2024-02-21T13:00:00+00:00,228.1848,3.9597,0.9422
2024-02-21T13:30:00+00:00,230.073,4.7786,0.9009
2024-02-21T14:00:00+00:00,225.9368,3.2057,0.9293
2024-02-21T14:30:00+00:00,230.4234,5.898,0.9083
2024-02-21T15:00:00+00:00,231.5243,1.4232,0.922
2024-02-21T15:30:00+00:00,229.4399,4.5012,0.9499
2024-02-21T16:00:00+00:00,233.6331,2.472,0.9489
2024-02-21T16:30:00+00:00,228.2375,6.3296,0.9159
2024-02-21T17:00:00+00:00,230.4349,6.6694,0.9202
2024-02-21T17:30:00+00:00,229.9284,2.2809,0.9428
2024-02-21T18:00:00+00:00,229.7994,2.5991,0.949
2024-02-21T18:30:00+00:00,229.7714,4.8273,0.9345
2024-02-21T19:00:00+00:00,230.2142,3.0493,0.8846
2024-02-21T19:30:00+00:00,231.6959,3.514,0.9026
2024-02-21T20:00:00+00:00,232.7555,3.4565,0.9428
2024-02-21T20:30:00+00:00,229.9955,0.5127,0.9338
2024-02-21T21:00:00+00:00,231.6306,3.453,0.932
2024-02-21T21:30:00+00:00,228.5965,2.455,0.9268
2024-02-21T22:00:00+00:00,231.5319,2.7824,0.9091
2024-02-21T22:30:00+00:00,228.476,5.9333,0.9082
2024-02-21T23:00:00+00:00,232.1813,1.5228,0.9366
2024-02-21T23:30:00+00:00,234.4213,4.8366,0.9006
2024-02-22T00:00:00+00:00,229.7558,3.0817,0.9279
2024-02-22T00:30:00+00:00,225.6149,3.1272,0.9308
2024-02-22T01:00:00+00:00,228.9039,4.7145,0.9391
2024-02-22T01:30:00+00:00,232.4638,4.1156,0.9024
2024-02-22T02:00:00+00:00,231.1062,4.3654,0.9319
2024-02-22T02:30:00+00:00,230.4978,5.2442,0.8875
2024-02-22T03:00:00+00:00,232.0173,3.0984,0.8897
2024-02-22T03:30:00+00:00,230.9689,2.5996,0.9092
2024-02-22T04:00:00+00:00,232.4355,1.89,0.8839
2024-02-22T04:30:00+00:00,231.8388,2.1644,0.9463
2024-02-22T05:00:00+00:00,233.0434,7.8849,0.9431
2024-02-22T05:30:00+00:00,230.7176,5.7153,0.8834
2024-02-22T06:00:00+00:00,231.8105,1.3771,0.9387
2024-02-22T06:30:00+00:00,229.3857,1.4721,0.9156
2024-02-22T07:00:00+00:00,228.7971,4.2836,0.9291
2024-02-22T07:30:00+00:00,233.4135,4.2403,0.9421
2024-02-22T08:00:00+00:00,230.4324,4.3989,0.9204
2024-02-22T08:30:00+00:00,231.6098,3.2329,0.8881
2024-02-22T09:00:00+00:00,230.2475,3.4944,0.8802
2024-02-22T09:30:00+00:00,228.827,4.105,0.9148
2024-02-22T10:00:00+00:00,230.022,3.5766,0.9464
2024-02-22T10:30:00+00:00,232.872,0.1,0.9201
2024-02-22T11:00:00+00:00,231.1105,3.2157,0.9061
2024-02-22T11:30:00+00:00,226.5771,2.3324,0.8822
2024-02-22T12:00:00+00:00,229.5695,3.7301,0.944
2024-02-22T12:30:00+00:00,233.5646,8.275,0.9029
2024-02-22T13:00:00+00:00,229.5724,4.0895,0.9293
2024-02-22T13:30:00+00:00,226.399,3.0704,0.9286
2024-02-22T14:00:00+00:00,233.7861,5.0373,0.8978
2024-02-22T14:30:00+00:00,231.3648,4.4513,0.8845
2024-02-22T15:00:00+00:00,229.86,4.2693,0.907
2024-02-22T15:30:00+00:00,229.2572,4.6041,0.9022
2024-02-22T16:00:00+00:00,232.1647,6.6556,0.929
2024-02-22T16:30:00+00:00,228.916,1.7384,0.9374
2024-02-22T17:00:00+00:00,232.2965,4.364,0.8956
2024-02-22T17:30:00+00:00,231.0844,2.0822,0.917
2024-02-22T18:00:00+00:00,230.4894,4.5958,0.8828
2024-02-22T18:30:00+00:00,230.291,2.1531,0.895
2024-02-22T19:00:00+00:00,229.6501,2.8501,0.9333
2024-02-22T19:30:00+00:00,232.0913,3.0011,0.9355
2024-02-22T20:00:00+00:00,228.2693,5.0415,0.9343
2024-02-22T20:30:00+00:00,226.7561,5.2335,0.89
2024-02-22T21:00:00+00:00,231.2289,1.5761,0.9186
2024-02-22T21:30:00+00:00,231.2625,3.6525,0.9096
2024-02-22T22:00:00+00:00,230.9605,2.3417,0.9494
2024-02-22T22:30:00+00:00,230.8155,1.5467,0.9258
2024-02-22T23:00:00+00:00,229.3589,3.125,0.9455
2024-02-22T23:30:00+00:00,231.575,3.1394,0.8902
2024-02-23T00:00:00+00:00,229.9089,7.4384,0.9116
2024-02-23T00:30:00+00:00,229.0258,4.1808,0.934
2024-02-23T01:00:00+00:00,229.3762,1.3997,0.9058
2024-02-23T01:30:00+00:00,234.0413,2.5968,0.9243
2024-02-23T02:00:00+00:00,226.53,5.2562,0.9158
2024-02-23T02:30:00+00:00,230.9996,6.5938,0.9494
2024-02-23T03:00:00+00:00,226.6418,1.0946,0.8922
2024-02-23T03:30:00+00:00,229.7835,0.5678,0.9455
2024-02-23T04:00:00+00:00,229.1327,6.6016,0.9081
2024-02-23T04:30:00+00:00,225.8299,4.2686,0.9128
2024-02-23T05:00:00+00:00,230.7781,2.1764,0.917
2024-02-23T05:30:00+00:00,229.2399,4.5061,0.8986
2024-02-23T06:00:00+00:00,225.8016,0.1,0.9475
2024-02-23T06:30:00+00:00,231.6791,3.4351,0.9438
2024-02-23T07:00:00+00:00,232.87,3.8919,0.9481
2024-02-23T07:30:00+00:00,232.9802,4.7817,0.9498
2024-02-23T08:00:00+00:00,230.7179,1.9268,0.9269
2024-02-23T08:30:00+00:00,230.0921,3.7118,0.9116
2024-02-23T09:00:00+00:00,232.6563,2.0199,0.9396
2024-02-23T09:30:00+00:00,233.3648,4.0589,0.8817
2024-02-23T10:00:00+00:00,232.2671,2.0717,0.9384
2024-02-23T10:30:00+00:00,228.1169,2.9421,0.9148
2024-02-23T11:00:00+00:00,230.4027,1.9571,0.9271
2024-02-23T11:30:00+00:00,230.879,4.6222,0.9062
2024-02-23T12:00:00+00:00,226.3808,5.053,0.9058
2024-02-23T12:30:00+00:00,230.9387,3.2973,0.8822
2024-02-23T13:00:00+00:00,234.546,3.575,0.9097
2024-02-23T13:30:00+00:00,231.2799,1.2712,0.9086
2024-02-23T14:00:00+00:00,232.9468,3.1157,0.8957
2024-02-23T14:30:00+00:00,230.3658,3.5473,0.8973
2024-02-23T15:00:00+00:00,229.8536,7.6704,0.9209
2024-02-23T15:30:00+00:00,230.7625,1.822,0.9022
2024-02-23T16:00:00+00:00,228.3683,5.7789,0.9381
2024-02-23T16:30:00+00:00,228.0724,5.3451,0.8878
2024-02-23T17:00:00+00:00,232.5326,3.9412,0.9204
2024-02-23T17:30:00+00:00,232.7447,6.4419,0.8912
2024-02-23T18:00:00+00:00,228.0178,4.1802,0.917
2024-02-23T18:30:00+00:00,231.936,4.1287,0.9187
2024-02-23T19:00:00+00:00,229.8261,3.4448,0.925
2024-02-23T19:30:00+00:00,230.6796,5.5162,0.9099
2024-02-23T20:00:00+00:00,230.9204,5.2755,0.9157
2024-02-23T20:30:00+00:00,231.9887,2.6145,0.8927
2024-02-23T21:00:00+00:00,230.1654,1.4773,0.9124
2024-02-23T21:30:00+00:00,232.8203,3.2344,0.9061
2024-02-23T22:00:00+00:00,230.6188,2.2617,0.9266
2024-02-23T22:30:00+00:00,231.2484,3.4617,0.9104
2024-02-23T23:00:00+00:00,228.3335,5.4477,0.9346
2024-02-23T23:30:00+00:00,234.3173,2.803,0.9098
2024-02-24T00:00:00+00:00,230.9396,3.5536,0.8965
2024-02-24T00:30:00+00:00,231.426,3.6972,0.8992
2024-02-24T01:00:00+00:00,226.7836,5.1566,0.8832
2024-02-24T01:30:00+00:00,228.3546,0.1,0.9178
2024-02-24T02:00:00+00:00,232.4758,2.5115,0.9382
2024-02-24T02:30:00+00:00,230.5738,3.8103,0.9338
2024-02-24T03:00:00+00:00,226.1724,5.5837,0.9106
2024-02-24T03:30:00+00:00,232.0766,2.8254,0.8937
2024-02-24T04:00:00+00:00,228.9124,0.5782,0.9404
2024-02-24T04:30:00+00:00,232.8226,4.6478,0.884
2024-02-24T05:00:00+00:00,229.8243,2.5793,0.9079
2024-02-24T05:30:00+00:00,230.4094,1.632,0.94
2024-02-24T06:00:00+00:00,232.3579,2.5698,0.9075
2024-02-24T06:30:00+00:00,228.205,3.3965,0.8883
2024-02-24T07:00:00+00:00,228.0143,2.6766,0.8986
2024-02-24T07:30:00+00:00,229.607,0.1,0.922
2024-02-24T08:00:00+00:00,231.6543,5.0844,0.8906
2024-02-24T08:30:00+00:00,227.3382,5.5823,0.9258
2024-02-24T09:00:00+00:00,226.6639,4.6855,0.9107
2024-02-24T09:30:00+00:00,231.6474,1.7717,0.9034
2024-02-24T10:00:00+00:00,228.794,3.3277,0.8969
2024-02-24T10:30:00+00:00,229.2155,3.4796,0.9376
2024-02-24T11:00:00+00:00,226.2864,4.6228,0.9078
2024-02-24T11:30:00+00:00,228.642,4.5665,0.9317
2024-02-24T12:00:00+00:00,229.9849,2.4121,0.9108
2024-02-24T12:30:00+00:00,231.8608,3.7821,0.8864
2024-02-24T13:00:00+00:00,228.4575,4.3368,0.9108
2024-02-24T13:30:00+00:00,233.3148,5.7829,0.9155
2024-02-24T14:00:00+00:00,228.6309,4.7229,0.912
2024-02-24T14:30:00+00:00,228.6338,4.728,0.9371
2024-02-24T15:00:00+00:00,233.0747,3.5366,0.9438
2024-02-24T15:30:00+00:00,230.4229,5.6629,0.9351
2024-02-24T16:00:00+00:00,228.896,4.2065,0.9208
2024-02-24T16:30:00+00:00,229.6897,2.1959,0.9179
2024-02-24T17:00:00+00:00,232.7061,5.6567,0.9251
2024-02-24T17:30:00+00:00,232.9324,4.6865,0.9001
2024-02-24T18:00:00+00:00,228.3664,2.8154,0.9368
2024-02-24T18:30:00+00:00,229.9151,2.7308,0.94
2024-02-24T19:00:00+00:00,230.1803,4.1035,0.8987
2024-02-24T19:30:00+00:00,228.0275,4.205,0.9432
2024-02-24T20:00:00+00:00,229.8886,3.7774,0.9394
2024-02-24T20:30:00+00:00,230.0106,4.0803,0.9097
2024-02-24T21:00:00+00:00,232.2804,6.007,0.9436
2024-02-24T21:30:00+00:00,232.4149,5.3621,0.8884
2024-02-24T22:00:00+00:00,229.3416,4.0221,0.882
2024-02-24T22:30:00+00:00,229.5721,5.1238,0.9044
2024-02-24T23:00:00+00:00,231.3286,1.9077,0.9196
2024-02-24T23:30:00+00:00,228.8296,4.264,0.9046
2024-02-25T00:00:00+00:00,231.1773,6.1876,0.9459
2024-02-25T00:30:00+00:00,229.8242,3.2825,0.8978
2024-02-25T01:00:00+00:00,228.0612,2.2782,0.8997
2024-02-25T01:30:00+00:00,228.0863,2.5261,0.9244
2024-02-25T02:00:00+00:00,232.8941,1.8867,0.8803
2024-02-25T02:30:00+00:00,229.6872,2.2842,0.9309
2024-02-25T03:00:00+00:00,233.2807,2.9628,0.9064
2024-02-25T03:30:00+00:00,228.9727,1.2961,0.9484
2024-02-25T04:00:00+00:00,230.5824,3.5278,0.9284
2024-02-25T04:30:00+00:00,234.7854,5.0646,0.8837
2024-02-25T05:00:00+00:00,227.8852,2.2147,0.8865
2024-02-25T05:30:00+00:00,226.2044,6.2679,0.8862
2024-02-25T06:00:00+00:00,232.5732,4.1797,0.9467
2024-02-25T06:30:00+00:00,228.3464,5.1611,0.9279
2024-02-25T07:00:00+00:00,229.9586,2.5363,0.9099
2024-02-25T07:30:00+00:00,228.8282,5.0584,0.894
2024-02-25T08:00:00+00:00,230.5363,1.7791,0.9412
2024-02-25T08:30:00+00:00,228.0989,5.1325,0.8941
2024-02-25T09:00:00+00:00,229.6401,3.7822,0.9295
2024-02-25T09:30:00+00:00,230.8996,4.3355,0.9334
2024-02-25T10:00:00+00:00,227.9834,1.7442,0.9006
2024-02-25T10:30:00+00:00,228.5998,2.1584,0.9153
2024-02-25T11:00:00+00:00,229.3052,4.6213,0.8956
2024-02-25T11:30:00+00:00,227.1424,2.1072,0.9065
2024-02-25T12:00:00+00:00,229.1549,4.1651,0.9476
2024-02-25T12:30:00+00:00,230.2376,1.3766,0.9285
2024-02-25T13:00:00+00:00,229.2009,4.7971,0.9393
2024-02-25T13:30:00+00:00,229.4572,1.6104,0.9178
2024-02-25T14:00:00+00:00,229.9602,4.5298,0.8967
2024-02-25T14:30:00+00:00,228.6885,4.5074,0.9299
2024-02-25T15:00:00+00:00,231.3821,2.4454,0.915
2024-02-25T15:30:00+00:00,232.872,4.5427,0.8924
2024-02-25T16:00:00+00:00,229.0712,4.0194,0.9089
2024-02-25T16:30:00+00:00,230.9704,2.6714,0.9244
2024-02-25T17:00:00+00:00,229.5208,1.9356,0.9315
2024-02-25T17:30:00+00:00,230.731,0.4628,0.897
2024-02-25T18:00:00+00:00,233.1316,3.9487,0.9413
2024-02-25T18:30:00+00:00,231.0173,1.0906,0.9066
2024-02-25T19:00:00+00:00,226.4532,3.8402,0.899
2024-02-25T19:30:00+00:00,230.908,3.209,0.8937
2024-02-25T20:00:00+00:00,232.4657,4.4859,0.9363
2024-02-25T20:30:00+00:00,229.5568,3.1262,0.9048
2024-02-25T21:00:00+00:00,231.9913,3.0197,0.9138
2024-02-25T21:30:00+00:00,228.6198,4.8545,0.8956
2024-02-25T22:00:00+00:00,227.0289,4.0899,0.928
2024-02-25T22:30:00+00:00,230.2823,3.9741,0.9347
2024-02-25T23:00:00+00:00,226.487,4.4283,0.9038
2024-02-25T23:30:00+00:00,229.5205,1.0966,0.9462
2024-02-26T00:00:00+00:00,232.5737,4.8852,0.8821
2024-02-26T00:30:00+00:00,226.1805,4.7437,0.8893
2024-02-26T01:00:00+00:00,227.441,1.9621,0.9212
2024-02-26T01:30:00+00:00,227.9359,3.1573,0.9291
2024-02-26T02:00:00+00:00,229.8734,3.5716,0.8975
2024-02-26T02:30:00+00:00,229.2686,3.3476,0.9188
2024-02-26T03:00:00+00:00,232.7983,4.1004,0.9023
2024-02-26T03:30:00+00:00,231.9087,5.7591,0.9188
2024-02-26T04:00:00+00:00,230.9905,5.1913,0.9262
2024-02-26T04:30:00+00:00,230.2913,1.4317,0.9481
2024-02-26T05:00:00+00:00,230.7865,4.549,0.9119
2024-02-26T05:30:00+00:00,228.276,5.6475,0.9254
2024-02-26T06:00:00+00:00,231.7144,4.121,0.9205
2024-02-26T06:30:00+00:00,227.7759,5.4191,0.9022
2024-02-26T07:00:00+00:00,231.6708,6.8314,0.8977
2024-02-26T07:30:00+00:00,232.3723,4.9477,0.9492
2024-02-26T08:00:00+00:00,230.4217,4.0421,0.8945
2024-02-26T08:30:00+00:00,229.6476,5.1136,0.9353
2024-02-26T09:00:00+00:00,230.8006,3.8852,0.8903
2024-02-26T09:30:00+00:00,224.277,3.6095,0.9363
2024-02-26T10:00:00+00:00,230.6045,3.0732,0.893
2024-02-26T10:30:00+00:00,229.7733,5.8374,0.9477
2024-02-26T11:00:00+00:00,229.8987,2.2367,0.928
2024-02-26T11:30:00+00:00,231.4131,6.1471,0.8863
2024-02-26T12:00:00+00:00,229.8505,4.2949,0.9285
2024-02-26T12:30:00+00:00,227.7196,1.3502,0.9223
2024-02-26T13:00:00+00:00,229.7172,4.2035,0.9036
2024-02-26T13:30:00+00:00,230.1351,0.2418,0.8983
2024-02-26T14:00:00+00:00,230.2299,4.4751,0.9303
2024-02-26T14:30:00+00:00,230.3238,4.869,0.9319
2024-02-26T15:00:00+00:00,232.0787,2.6369,0.9029
2024-02-26T15:30:00+00:00,227.8279,3.6891,0.9413
2024-02-26T16:00:00+00:00,230.3514,6.7685,0.8988
2024-02-26T16:30:00+00:00,232.5799,2.8251,0.8849
2024-02-26T17:00:00+00:00,226.5308,1.9009,0.922
2024-02-26T17:30:00+00:00,230.3593,6.0843,0.8875
2024-02-26T18:00:00+00:00,228.8292,6.8231,0.8994
2024-02-26T18:30:00+00:00,229.2586,3.5792,0.9155
2024-02-26T19:00:00+00:00,228.1904,5.2933,0.9
2024-02-26T19:30:00+00:00,229.6609,5.8239,0.895
2024-02-26T20:00:00+00:00,233.6825,2.3142,0.9292
2024-02-26T20:30:00+00:00,227.4711,2.8161,0.9183
2024-02-26T21:00:00+00:00,227.6608,5.4289,0.9388
2024-02-26T21:30:00+00:00,227.3961,6.2651,0.9207
2024-02-26T22:00:00+00:00,233.4548,4.395,0.9138
2024-02-26T22:30:00+00:00,229.0753,2.2195,0.8983
2024-02-26T23:00:00+00:00,229.9487,6.5659,0.9354
2024-02-26T23:30:00+00:00,229.1944,2.7972,0.8938
2024-02-27T00:00:00+00:00,228.1112,3.1196,0.897
2024-02-27T00:30:00+00:00,229.5297,4.0097,0.9389
2024-02-27T01:00:00+00:00,234.9165,5.7925,0.9319
2024-02-27T01:30:00+00:00,232.7841,4.816,0.9229
2024-02-27T02:00:00+00:00,228.2941,4.4079,0.8827
2024-02-27T02:30:00+00:00,231.2951,4.399,0.8889
2024-02-27T03:00:00+00:00,228.337,3.6592,0.915
2024-02-27T03:30:00+00:00,226.4473,4.4341,0.9322
2024-02-27T04:00:00+00:00,232.039,0.1,0.9125
2024-02-27T04:30:00+00:00,232.3202,3.1805,0.8812
2024-02-27T05:00:00+00:00,232.0921,4.0072,0.8929
2024-02-27T05:30:00+00:00,229.0603,1.736,0.9212
2024-02-27T06:00:00+00:00,229.6664,4.1205,0.9286
2024-02-27T06:30:00+00:00,231.4995,3.3381,0.8823
2024-02-27T07:00:00+00:00,230.783,6.5517,0.883
2024-02-27T07:30:00+00:00,229.2127,6.1891,0.8983
2024-02-27T08:00:00+00:00,226.7619,2.9607,0.8858
2024-02-27T08:30:00+00:00,230.2278,3.311,0.9179
2024-02-27T09:00:00+00:00,232.158,3.5158,0.8887
2024-02-27T09:30:00+00:00,227.6048,2.8461,0.9254
2024-02-27T10:00:00+00:00,231.2775,3.7713,0.9344
2024-02-27T10:30:00+00:00,230.6631,2.2741,0.9479
2024-02-27T11:00:00+00:00,231.5003,1.7031,0.9464
2024-02-27T11:30:00+00:00,231.744,4.5955,0.8991
2024-02-27T12:00:00+00:00,228.6111,4.76,0.8821
2024-02-27T12:30:00+00:00,226.7661,2.3532,0.9031
2024-02-27T13:00:00+00:00,228.933,4.9266,0.9296
2024-02-27T13:30:00+00:00,231.7783,2.6324,0.8842
2024-02-27T14:00:00+00:00,228.916,4.0268,0.9052
2024-02-27T14:30:00+00:00,228.6119,4.9695,0.9009
2024-02-27T15:00:00+00:00,226.3573,3.6453,0.8954
2024-02-27T15:30:00+00:00,233.5053,4.1542,0.9294
2024-02-27T16:00:00+00:00,231.6514,2.6935,0.9261
2024-02-27T16:30:00+00:00,231.5398,3.2222,0.9175
2024-02-27T17:00:00+00:00,231.9355,3.1129,0.9438
2024-02-27T17:30:00+00:00,231.1534,2.4436,0.8872
2024-02-27T18:00:00+00:00,229.5113,3.3814,0.8905
2024-02-27T18:30:00+00:00,229.6725,1.1225,0.9068
2024-02-27T19:00:00+00:00,229.1449,2.7633,0.9259
2024-02-27T19:30:00+00:00,235.2695,3.0234,0.9209
2024-02-27T20:00:00+00:00,231.1118,3.2487,0.8852
2024-02-27T20:30:00+00:00,229.0724,3.0859,0.9471
2024-02-27T21:00:00+00:00,230.931,3.5042,0.9014
2024-02-27T21:30:00+00:00,227.9783,4.4091,0.9051
2024-02-27T22:00:00+00:00,233.009,4.8393,0.9237
2024-02-27T22:30:00+00:00,228.6779,2.4653,0.9462
2024-02-27T23:00:00+00:00,231.0022,1.6305,0.9264
2024-02-27T23:30:00+00:00,232.132,1.832,0.9468
2024-02-28T00:00:00+00:00,230.7695,2.8509,0.8931
2024-02-28T00:30:00+00:00,230.1889,2.9769,0.9233
2024-02-28T01:00:00+00:00,230.0216,2.2864,0.938
2024-02-28T01:30:00+00:00,229.8871,1.5106,0.9156
2024-02-28T02:00:00+00:00,228.8466,2.8861,0.9054
2024-02-28T02:30:00+00:00,229.101,3.728,0.9489
2024-02-28T03:00:00+00:00,232.9592,4.5747,0.8899
2024-02-28T03:30:00+00:00,229.7829,2.7018,0.9088
2024-02-28T04:00:00+00:00,228.4284,2.8483,0.9411
